设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 18:00:42,东经,118.2891700,北纬,39.1442600,0,87,3,38.51,3.864,0,8,1.1,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 16:00:42,东经,118.2889600,北纬,39.1476100,0,315,25,38.08,3.851,0,7,1.2,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 14:00:26,东经,118.2889900,北纬,39.1477600,0,82,13,36.64,3.841,0,4,2.3,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 12:00:42,东经,118.2924500,北纬,39.1466700,0,30,6,35.09,3.822,0,6,1.1,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 10:01:15,东经,118.2896300,北纬,39.1467400,0,180,7,35.01,3.809,0,8,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 08:00:43,东经,118.2614800,北纬,39.1322400,0,247,13,33.47,3.792,0,5,1.4,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 06:00:51,东经,118.2629800,北纬,39.1252600,2.1,72,14,28.43,3.801,0,3,2.9,1,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 04:00:21,东经,118.2715700,北纬,39.1026700,0,34,23,30.57,3.803,0,5,2.2,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 02:00:42,东经,118.2733500,北纬,39.0943500,0,302,2,31.13,3.807,0,14,0.9,0.6,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-05 00:00:42,东经,118.2634200,北纬,39.1251700,0,177,9,31.03,3.81,0,6,1.2,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 22:00:42,东经,118.2889300,北纬,39.1465800,0,325,10,33.24,3.814,0,7,1.2,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 20:00:26,东经,118.2889500,北纬,39.1467900,0,80,2,33.48,3.818,0,4,1.6,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 18:00:42,东经,118.2888800,北纬,39.1477400,0,290,8,35.52,3.827,0,6,1.8,2.7,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 16:00:43,东经,118.2896800,北纬,39.1455300,0,26,20,36.07,3.819,0,6,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 14:00:52,东经,118.2891100,北纬,39.1447900,0,43,9,36.29,3.817,0,7,1.2,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 12:00:43,东经,118.2986500,北纬,39.1501600,0,250,6,32.78,3.818,0,8,1,2.1,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 10:00:43,东经,118.2891800,北纬,39.1445700,0,239,19,34.12,3.818,0,7,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 08:00:43,东经,118.2891300,北纬,39.1443900,0,131,6,33.59,3.826,0,6,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 06:00:42,东经,118.2924400,北纬,39.1460800,0,153,13,34.02,3.83,0,4,2.8,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 04:00:42,东经,118.2889900,北纬,39.1456800,0,164,6,30.69,3.835,0,10,0.9,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 02:00:19,东经,118.2889400,北纬,39.1455000,0,90,7,29.31,3.838,0,4,1.6,2.1,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-04 00:00:42,东经,118.2889300,北纬,39.1459300,0,177,0,31.75,3.842,0,6,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-03 22:01:15,东经,118.2910300,北纬,39.1465800,0,339,0,33.98,3.857,0,6,1,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-03 20:00:53,东经,118.2909900,北纬,39.1466700,0,207,31,32.63,3.865,0,4,1.6,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-03 18:01:30,东经,118.2910800,北纬,39.1466000,0,329,11,36.53,3.884,0,6,1.4,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-03 16:00:54,东经,118.2930900,北纬,39.1462300,1.7,153,1,36.62,3.907,0,4,4.2,0.9,C,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-03 14:00:21,东经,118.2911800,北纬,39.1465800,0,156,9,35.5,3.9,0,5,2,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-03 02:00:42,东经,118.2651100,北纬,39.1256800,0,168,8,30.62,3.929,0,6,1.2,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-03 00:00:42,东经,118.2888500,北纬,39.1464000,0,17,3,30.96,3.935,0,8,1.3,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-02 22:00:26,东经,118.2888800,北纬,39.1466000,0,0,11,34.37,3.939,0,4,5,6.1,C,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-02 20:00:42,东经,118.2888600,北纬,39.1461200,0,295,4,35.67,3.963,0,7,1.9,0.8,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-02 18:00:55,东经,118.2886400,北纬,39.1442900,0,283,12,38.04,3.97,0,5,1.6,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-02 06:00:26,东经,118.2651200,北纬,39.1256400,0,151,8,33.23,3.919,0,4,1.9,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-02 04:00:42,东经,118.2650700,北纬,39.1256400,0,245,3,32.31,3.924,0,15,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-02 02:00:18,东经,118.2650500,北纬,39.1256000,0,146,7,33.9,3.925,0,6,1.3,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-02 00:00:42,东经,118.2889500,北纬,39.1459300,0,73,5,34.19,3.943,0,9,1,1.4,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 22:00:52,东经,118.2885200,北纬,39.1463700,0,8,31,35.73,3.956,0,5,1.1,2.1,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 20:00:52,东经,118.2889500,北纬,39.1467700,0,310,8,37.73,3.973,0,6,1.6,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 18:00:42,东经,118.2890200,北纬,39.1466500,0,124,7,37.73,3.977,0,8,0.8,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 16:00:52,东经,118.2888800,北纬,39.1473200,0,239,4,39.19,3.974,0,5,1.3,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 14:00:42,东经,118.2886200,北纬,39.1451600,0,57,10,39.58,3.958,0,6,1.4,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 12:00:42,东经,118.2889200,北纬,39.1461300,0,41,8,37.72,3.953,0,8,1.1,1.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 10:00:42,东经,118.2612000,北纬,39.1319400,0,164,9,38.76,3.948,0,7,1.3,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 08:00:45,东经,118.2612200,北纬,39.1323500,0,96,12,35.83,3.94,0,4,2,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 06:00:42,东经,118.2430700,北纬,39.1224400,0,217,9,32.94,3.947,0,8,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 04:00:42,东经,118.2597300,北纬,39.1168000,0,344,12,32.25,3.956,0,8,1.1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 02:00:42,东经,118.2634600,北纬,39.1252100,0,191,10,31.07,3.966,0,11,0.7,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-05-01 00:01:08,东经,118.2641400,北纬,39.1256200,0,6,12,30.79,4.022,0,6,2,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 22:00:19,东经,118.2875800,北纬,39.1443300,0,203,15,33.63,4.024,0,5,1.6,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 20:00:42,东经,118.2870700,北纬,39.1479300,0,122,10,35.35,4.03,0,12,0.7,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 18:00:26,东经,118.2871900,北纬,39.1479500,0,30,10,41.9,4.02,0,4,6.6,18.8,C,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 16:00:42,东经,118.2889900,北纬,39.1456700,0,112,10,40.86,4.007,0,8,1,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 14:00:42,东经,118.2896700,北纬,39.1438100,0,174,1,40.18,3.99,0,6,1.3,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 12:00:51,东经,118.2890400,北纬,39.1443500,0,185,17,38.97,3.959,0,6,1.7,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 10:00:52,东经,118.2872200,北纬,39.1479600,0,249,25,37.33,3.958,0,5,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 08:00:53,东经,118.2887400,北纬,39.1476600,0,66,12,35.42,3.951,0,4,3.3,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 06:01:10,东经,118.2983400,北纬,39.1478400,0,199,16,35.65,4.016,0,4,2.1,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 04:00:42,东经,118.2987500,北纬,39.1492200,0,240,9,32.62,4.025,0,7,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 02:00:52,东经,118.3538600,北纬,39.2032800,0,233,7,31.59,4.03,0,6,1.5,2.2,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-30 00:00:42,东经,118.2651500,北纬,39.1256600,0,267,4,30.13,4.035,0,9,1.4,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 22:00:20,东经,118.2432300,北纬,39.1223200,0,335,8,32.15,4.038,0,5,1.2,2,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 20:00:42,东经,118.2359900,北纬,39.1264200,0,221,7,34.75,4.044,0,11,0.7,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 18:00:23,东经,118.2606700,北纬,39.1319400,0,307,0,37.62,4.049,0,5,2.1,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 16:00:42,东经,118.2428900,北纬,39.1225500,0,46,21,38.73,4.035,0,7,2.4,3,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 14:00:44,东经,118.2429400,北纬,39.1224800,0,193,3,40.82,4.028,0,10,0.7,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 12:00:42,东经,118.2533900,北纬,39.1271600,0,295,8,38.75,4.025,0,10,1.2,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 10:00:19,东经,118.2433500,北纬,39.1221500,0,357,10,32.16,4.005,0,5,1.9,2.1,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 08:00:42,东经,118.2425600,北纬,39.1229100,0,119,1,32.04,4.013,0,7,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 06:00:42,东经,118.2430600,北纬,39.1224700,0,341,10,31.74,4.02,0,6,1.4,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 04:00:20,东经,118.2652400,北纬,39.1257000,0,275,7,30.57,4.024,0,4,2,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 02:01:04,东经,118.2540100,北纬,39.1558300,1.8,306,7,32.18,4.029,0,11,0.8,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-29 00:00:43,东经,118.2536100,北纬,39.1561300,0,68,8,32.35,4.034,0,7,1.2,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 22:00:26,东经,118.2630000,北纬,39.1244500,0,260,14,32.22,4.048,0,4,2.9,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 20:01:08,东经,118.2561400,北纬,39.1290700,0,294,10,35.04,4.062,0,15,1,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 18:00:42,东经,118.2596100,北纬,39.1312600,0,164,10,35.57,4.068,0,10,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 16:00:52,东经,118.2601100,北纬,39.1312100,0,128,13,35.67,4.042,0,7,1.3,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 14:00:42,东经,118.2394000,北纬,39.1225900,0,67,2,38.92,4.015,0,5,1.6,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 12:00:42,东经,118.2394100,北纬,39.1226000,0,19,6,36.26,4.037,0,8,0.9,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 10:00:26,东经,118.2394000,北纬,39.1226300,0,8,5,36.83,3.997,0,4,1.7,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 08:01:09,东经,118.2391700,北纬,39.1237900,0,25,1,34.68,3.997,0,7,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 06:00:42,东经,118.2375000,北纬,39.1248800,1.6,65,7,33.86,4.008,0,4,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 04:01:08,东经,118.2381400,北纬,39.1242300,0,333,29,33.12,4.023,0,7,1.1,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 02:00:42,东经,118.2455000,北纬,39.1217500,0,169,6,29.7,4.034,0,7,1.1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-28 00:00:25,东经,118.2436900,北纬,39.1220700,0,114,5,34.47,4.036,0,4,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 22:00:42,东经,118.2807800,北纬,39.1552900,0,47,6,28.31,4.045,0,8,1.3,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 20:00:43,东经,118.3190600,北纬,39.1898500,0,170,8,30.08,4.053,0,7,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 18:00:25,东经,118.3188100,北纬,39.1898600,0,328,4,28.57,4.055,0,5,3,2.6,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 16:00:43,东经,118.2654600,北纬,39.1347700,0,358,11,37.28,4.044,0,8,1.1,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 14:00:42,东经,118.2661900,北纬,39.1354800,0,96,28,39.69,4.042,0,7,1.9,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 12:00:26,东经,118.2649100,北纬,39.1256100,0,311,17,36.22,4.034,0,5,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 10:00:42,东经,118.2601200,北纬,39.1218800,0,115,23,33.91,4.009,0,10,0.8,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 08:00:52,东经,118.2596100,北纬,39.1313800,0,225,6,32.22,3.991,0,7,1.3,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 06:00:43,东经,118.2489200,北纬,39.1240700,0,136,7,32.14,4.018,0,7,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 04:00:49,东经,118.2452300,北纬,39.1215400,2,173,3,31.97,4.025,0,5,3.2,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 02:00:22,东经,118.2495900,北纬,39.1381000,0,286,2,29.8,4.029,0,4,2.9,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-27 00:00:42,东经,118.2653500,北纬,39.1258200,0,352,17,29.8,4.032,0,9,1.1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 20:00:21,东经,118.2672800,北纬,39.1343100,0,114,3,32.71,4.054,0,4,3.5,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 18:01:06,东经,118.2647000,北纬,39.1340400,0,292,8,35.83,4.047,0,9,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 16:00:33,东经,118.2647400,北纬,39.1342400,2.6,65,10,37.72,4.042,0,3,6.6,1,C,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 14:00:42,东经,118.2650200,北纬,39.1257600,0,142,18,43.84,4.022,0,10,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 12:00:42,东经,118.2630500,北纬,39.1251900,0,262,2,40.48,3.999,0,7,2,0.8,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 10:00:42,东经,118.2649200,北纬,39.1344800,0,282,5,37.24,3.948,0,7,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 08:00:22,东经,118.2624700,北纬,39.1328300,0,107,25,34.97,3.948,0,5,1.7,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 06:00:42,东经,118.2623400,北纬,39.1336300,0,210,11,28.62,3.955,0,14,0.6,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 04:00:52,东经,118.2550800,北纬,39.1328500,0,53,2,30.77,3.967,0,8,1.1,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 02:00:42,东经,118.2565800,北纬,39.1303500,0,262,1,32.32,3.978,0,8,0.9,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-26 00:00:27,东经,118.2469900,北纬,39.1228700,0,43,1,29.7,4.007,0,4,1.5,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 22:00:42,东经,118.2438300,北纬,39.1218500,0,221,9,31.01,4.018,0,8,1.1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 20:00:43,东经,118.2434600,北纬,39.1219500,0,140,2,33.01,4.028,0,5,2.4,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 18:00:23,东经,118.2706100,北纬,39.1393100,0,117,5,37.17,4.02,0,5,1.9,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 16:00:42,东经,118.2600500,北纬,39.1217800,0,255,12,35.18,4.013,0,9,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 14:00:22,东经,118.2630500,北纬,39.1250800,0,360,9,33.18,4.007,0,4,2.2,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 12:00:42,东经,118.2630000,北纬,39.1250500,0,140,6,39.67,3.967,0,12,0.7,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 10:00:42,东经,118.2559600,北纬,39.1363600,0,10,3,37.53,3.944,0,8,1.1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 08:00:22,东经,118.2539100,北纬,39.1364900,0,223,19,34.83,3.948,0,4,3.1,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 06:00:42,东经,118.2592900,北纬,39.1317400,0,141,1,32.98,3.956,0,10,0.8,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 04:00:42,东经,118.2568600,北纬,39.1305400,0,324,8,33.77,3.98,0,8,1.1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 02:00:18,东经,118.2786500,北纬,39.1133500,0,54,10,30.8,3.986,0,5,1.4,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-25 00:00:43,东经,118.2583200,北纬,39.1312000,0,111,1,30.59,3.999,0,8,0.9,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 22:00:26,东经,118.2529400,北纬,39.1347500,0,251,45,29.08,4.007,0,4,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 20:00:42,东经,118.2529600,北纬,39.1348300,0,77,7,27.35,4.019,0,8,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 18:00:42,东经,118.2532300,北纬,39.1346200,0,32,22,34.53,4.03,0,9,0.8,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 16:00:26,东经,118.2537500,北纬,39.1340000,2.9,307,6,36.97,4.028,0,4,6.7,0.9,C,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 14:00:42,东经,118.2527900,北纬,39.1349600,0,75,12,34,4.027,0,10,0.8,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 12:00:53,东经,118.2519100,北纬,39.1361200,0,356,34,34.95,4,0,5,1.2,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 10:00:26,东经,118.2521900,北纬,39.1356600,1.5,197,16,33.03,3.975,0,4,1.4,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 08:00:42,东经,118.2511600,北纬,39.1366700,0,354,9,32.23,3.968,0,7,1.1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 06:00:42,东经,118.2538200,北纬,39.1340200,0,256,1,30.43,3.977,0,6,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 04:00:21,东经,118.2567600,北纬,39.1312400,0,85,13,31.89,3.983,0,5,1.6,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 02:01:09,东经,118.2570300,北纬,39.1308900,0,304,6,30.46,4.005,0,6,1.7,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-24 00:00:26,东经,118.2608700,北纬,39.1327400,0,39,10,31.04,4.011,0,4,4.3,8.2,C,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 22:00:42,东经,118.2537700,北纬,39.1339800,0,262,5,27.53,4.031,0,6,1.8,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 20:00:42,东经,118.2566200,北纬,39.1313200,0,226,5,34.23,4.034,0,9,1.1,1.5,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 18:00:21,东经,118.2560100,北纬,39.1064800,0,20,14,33.38,4.032,0,5,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 16:00:42,东经,118.2525000,北纬,39.1063000,0,310,11,30.7,4.027,0,10,0.7,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 14:00:23,东经,118.2525900,北纬,39.1062700,0,333,13,37.73,3.943,0,5,1.5,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 12:00:33,东经,118.2525600,北纬,39.1061900,0,177,4,37.72,3.871,0,6,1.3,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 10:00:52,东经,118.2528000,北纬,39.1060000,0,187,16,28.7,3.828,0,11,0.7,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 08:00:42,东经,118.2628300,北纬,39.1255000,0,192,2,28.93,3.814,0,5,2.8,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 06:00:53,东经,118.2570600,北纬,39.1305900,0,52,9,29.74,3.818,0,7,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 02:01:12,东经,118.2590700,北纬,39.1316500,0,359,3,29.26,3.832,0,8,1.4,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-23 00:01:12,东经,118.2587300,北纬,39.1314400,0,93,0,29.47,3.84,0,6,1,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-22 22:00:53,东经,118.2791200,北纬,39.1136600,0,123,5,32.21,3.846,0,4,3,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-22 20:00:26,东经,118.2555200,北纬,39.1068800,0,124,7,28.59,3.866,0,4,1.8,0.9,B,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-22 18:00:42,东经,118.2560000,北纬,39.1067200,0,203,10,29.41,3.873,0,12,0.7,0.7,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-22 16:00:42,东经,118.2560300,北纬,39.1065900,0,305,7,32.62,3.89,0,7,1.5,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-22 14:00:43,东经,118.2527200,北纬,39.1061200,0,269,1,34.8,3.871,0,8,0.9,0.8,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-22 12:00:20,东经,118.2528500,北纬,39.1060100,0,134,12,36.81,3.838,0,5,1.3,0.9,A,可用
H65M·J09·N025·190607_210516丢失,032205773,2020-04-22 10:00:42,东经,118.2628900,北纬,39.1252300,0,212,5,29.22,3.813,0,12,0.9,0.8,A,可用
